Channel_kt2440,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11SaveImages,FileName_kt2440,Frame_kt2440,Group_Index,Group_Number,Height_kt2440,ImageNumber,ImageSet_ImageSet,MD5Digest_kt2440,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11SaveImages,PathName_kt2440,ProcessingStatus,Scaling_kt2440,Series_kt2440,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_kt2440,Width_kt2440
-1,34.0,34.0,41.0,0.0,0.0,0.125,0.0,0.046875,0.0,0.140625,0.203125,0.25,0.1875,0.015625,Pseudomonas_chamber_T024_Object Predictions.tif,0,24,1,412,24,b'eLshfXpPG02wQy/BGhiZxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgRqzZ',2b6099cc4e7f0f50515801b232e07301,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T024_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.350915633859586e-08,3.3509156e-08,-13.693681480526278,0.0026751708382541694,0,0,3,9,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T024_Object%20Predictions.tif,375
-1,36.0,36.0,43.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.125,0.234375,0.25,0.203125,0.03125,Pseudomonas_chamber_T025_Object Predictions.tif,0,25,1,412,25,b'eLshfXpPG02wQy/BGhiZxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgqKza',bbf9b178a0c628013035e1a8e54cc147,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T025_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,4.508810036440991e-08,4.50881e-08,-13.679302183006545,0.0028264697634865165,0,0,1,9,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T025_Object%20Predictions.tif,375
-1,35.0,35.0,42.0,0.0,0.0,0.21875,0.0,0.046875,0.0,0.15625,0.234375,0.265625,0.21875,0.015625,Pseudomonas_chamber_T026_Object Predictions.tif,0,26,1,412,26,b'eLshfXpPG02wQy/BGhiZxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhCqzb',b477087f41f58a1797bd455e6c3bf59e,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T026_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.9127549200657086e-08,3.912755e-08,-13.702447023313681,0.003007562472982314,1,1,0,9,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T026_Object%20Predictions.tif,375
-1,35.0,35.0,42.0,0.0,0.0,0.1875,0.0,0.03125,0.0,0.140625,0.21875,0.3125,0.203125,0.015625,Pseudomonas_chamber_T027_Object Predictions.tif,0,27,1,412,27,b'eLshfXpPG02wQy/BGhiZx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhbKzc',fa724ac0b3ef81e7eb4b42d866b48843,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T027_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,4.100966677356155e-08,4.1009667e-08,-13.701168993162058,0.0030740762960563585,1,0,0,8,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T027_Object%20Predictions.tif,375
-1,33.0,33.0,41.0,0.0,0.0,0.171875,0.0,0.03125,0.0,0.25,0.234375,0.265625,0.203125,0.03125,Pseudomonas_chamber_T028_Object Predictions.tif,0,28,1,412,28,b'eLshfXpPG02wQy/BGhhZxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhzqzd',f9b129daaf35c548fd1d641f411d6397,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T028_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.251729717770104e-08,5.2517297e-08,-13.68881175817554,0.0033843484631570775,3,2,1,8,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T028_Object%20Predictions.tif,375
-1,33.0,33.0,43.0,0.0,0.0,0.15625,0.0,0.03125,0.0,0.34375,0.421875,0.25,0.203125,0.03125,Pseudomonas_chamber_T029_Object Predictions.tif,0,29,1,412,29,b'eLshfXpPG02wQy/BGhhZxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAiMKze',97503f18a1cb0a20dc3f3c97c7d65183,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T029_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.39718511099818e-08,3.397185e-08,-13.69683737854724,0.003581473506557319,1,0,0,8,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T029_Object%20Predictions.tif,375
-1,37.0,37.0,48.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.140625,0.21875,0.265625,0.21875,0.046875,Pseudomonas_chamber_T030_Object Predictions.tif,0,30,1,412,30,b'eLshfXpPG02wQy/BGhgbxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAfIazW',e01b729ac467ce625416772d8416c416,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T030_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,4.571067435676923e-08,4.5710674e-08,-13.68023561415469,0.0038085193631818394,0,0,2,9,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T030_Object%20Predictions.tif,375
-1,45.0,45.0,56.0,0.0,0.0,0.234375,0.0,0.046875,0.0,0.125,0.21875,0.296875,0.25,0.03125,Pseudomonas_chamber_T031_Object Predictions.tif,0,31,1,412,31,b'eLshfXpPG02wQy/BGhgbxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAfg6zX',53900d96f4049f8d6f8924f82ad03761,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T031_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.241203572201812e-08,3.2412036e-08,-13.687351667688029,0.004059511110824883,1,0,1,12,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T031_Object%20Predictions.tif,375
-1,51.0,51.0,61.0,0.0,0.0,0.171875,0.0,0.015625,0.0,0.140625,0.234375,0.296875,0.28125,0.03125,Pseudomonas_chamber_T032_Object Predictions.tif,0,32,1,412,32,b'eLshfXpPG02wQy/BGhgbxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAf5azY',a4133f3fd7f20ca3fd6ffce47d85d9e2,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T032_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.698488450064529,0.004286769593923717,0,5,2,12,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T032_Object%20Predictions.tif,375
-1,62.0,62.0,72.0,0.0,0.0,0.171875,0.0,0.03125,0.0,0.15625,0.25,0.34375,0.3125,0.03125,Pseudomonas_chamber_T033_Object Predictions.tif,0,33,1,412,33,b'eLshfXpPG02wQy/BGhgbx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgR6zZ',60a06d3d5a031454523a5eff04d1ded0,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T033_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.699836139005034,0.004678213655182968,0,0,1,14,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T033_Object%20Predictions.tif,375
-1,70.0,70.0,80.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.15625,0.234375,0.34375,0.34375,0.03125,Pseudomonas_chamber_T034_Object Predictions.tif,0,34,1,412,34,b'eLshfXpPG02wQy/BGhibxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgqaza',58f07d5c397cac2b36c46588eb5dd30b,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T034_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.705363246914779,0.004917265069520158,0,1,2,15,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T034_Object%20Predictions.tif,375
-1,71.0,71.0,81.0,0.0,0.0,0.171875,0.0,0.015625,0.0,0.125,0.234375,0.328125,0.359375,0.03125,Pseudomonas_chamber_T035_Object Predictions.tif,0,35,1,412,35,b'eLshfXpPG02wQy/BGhibxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhC6zb',987ccb5340eafe9251e6e3a154ea0e4f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T035_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.699104859116746,0.005147470220951963,1,1,1,15,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T035_Object%20Predictions.tif,375
-1,74.0,74.0,85.0,0.0,0.0,0.15625,0.0,0.015625,0.0,0.15625,0.265625,0.375,0.390625,0.03125,Pseudomonas_chamber_T036_Object Predictions.tif,0,36,1,412,36,b'eLshfXpPG02wQy/BGhibxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhbazc',cb010cce48012dcc1174a3f84c4ad6d5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T036_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.2073270261889775e-08,3.207327e-08,-13.700150495721475,0.005504393852674225,0,0,1,15,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T036_Object%20Predictions.tif,375
-1,76.0,76.0,88.0,0.0,0.0,0.09375,0.0,0.015625,0.0,0.140625,0.234375,0.34375,0.375,0.03125,Pseudomonas_chamber_T037_Object Predictions.tif,0,37,1,412,37,b'eLshfXpPG02wQy/BGhibx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhz6zd',87ae8d40a7aef9a5769f61186eeeba86,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T037_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.690739682182862,0.0057139565067170425,0,0,0,16,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T037_Object%20Predictions.tif,375
-1,77.0,77.0,88.0,0.0,0.0,0.203125,0.0,0.03125,0.0,0.140625,0.21875,0.375,0.390625,0.015625,Pseudomonas_chamber_T038_Object Predictions.tif,0,38,1,412,38,b'eLshfXpPG02wQy/BGhhbxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAiMaze',c1ee8161ea886de799bf281e3f489815,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T038_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.259246739162336e-08,3.2592467e-08,-13.6981153974261,0.006151493437481124,0,3,1,16,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T038_Object%20Predictions.tif,375
-1,77.0,77.0,89.0,0.0,0.0,0.265625,0.0,0.03125,0.0,0.140625,0.21875,0.3125,0.328125,0.03125,Pseudomonas_chamber_T039_Object Predictions.tif,0,39,1,412,39,b'eLshfXpPG02wQy/BGhhbxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAik6zf',c87ef44e2bd3eb7e4c6905c0d3bbcd94,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T039_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.2073270261889775e-08,3.207327e-08,-13.688226914089915,0.006328636528218481,0,0,0,16,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T039_Object%20Predictions.tif,375
-1,78.0,78.0,91.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.15625,0.25,0.40625,0.375,0.03125,Pseudomonas_chamber_T040_Object Predictions.tif,0,40,1,412,40,b'eLshfXpPG02wQy/BGpgYxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAfhKzX',99ea675816e17b2587f379942c4a64fb,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T040_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.69429705877633,0.006724473300475562,0,5,0,17,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T040_Object%20Predictions.tif,375
-1,78.0,78.0,93.0,0.0,0.0,0.125,0.0,0.03125,0.0,0.15625,0.265625,0.40625,0.390625,0.03125,Pseudomonas_chamber_T041_Object Predictions.tif,0,41,1,412,41,b'eLshfXpPG02wQy/BGpgYxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAf5qzY',b8aed163999ce702688ecf16cdc824ad,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T041_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.3069900474156384e-08,5.30699e-08,-13.686167894757379,0.007219343995601625,0,2,2,17,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T041_Object%20Predictions.tif,375
-1,80.0,80.0,94.0,0.0,0.0,0.109375,0.0,0.03125,0.0,0.15625,0.25,0.375,0.40625,0.03125,Pseudomonas_chamber_T042_Object Predictions.tif,0,42,1,412,42,b'eLshfXpPG02wQy/BGpgYxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgSKzZ',1e52bf8cd998c506076d7be107fe50ce,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T042_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.2073270261889775e-08,3.207327e-08,-13.700861619870775,0.007570489793524957,0,4,0,19,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T042_Object%20Predictions.tif,375
-1,88.0,88.0,105.0,0.0,0.0,0.125,0.0,0.015625,0.0,0.140625,0.265625,0.40625,0.40625,0.015625,Pseudomonas_chamber_T043_Object Predictions.tif,0,43,1,412,43,b'eLshfXpPG02wQy/BGpgYx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAgqqza',e0a713f01feeec3da66164a8888239ee,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T043_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.566965744994377e-08,3.5669657e-08,-13.69679588172952,0.008241767319245707,1,3,0,18,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T043_Object%20Predictions.tif,375
-1,106.0,106.0,121.0,0.0,0.0,0.21875,0.0,0.03125,0.0,0.15625,0.265625,0.5,0.4375,0.03125,Pseudomonas_chamber_T044_Object Predictions.tif,0,44,1,412,44,b'eLshfXpPG02wQy/BGpiYxMM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhDKzb',497c68ff3b8fe8b17aa57a9cd0a1cf6f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T044_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,3.423814831648997e-08,3.423815e-08,-13.694669132305261,0.00861313564565918,0,6,1,18,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T044_Object%20Predictions.tif,375
-1,119.0,119.0,134.0,0.0,0.0,0.234375,0.0,0.015625,0.0,0.15625,0.25,0.5,0.546875,0.03125,Pseudomonas_chamber_T045_Object Predictions.tif,0,45,1,412,45,b'eLshfXpPG02wQy/BGpiYxsM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAhbqzc',e67fed4837ce757f370956a90e7f7694,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T045_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.83612198568062e-08,5.836122e-08,-13.6920588072791,0.009119066059391947,0,0,4,21,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T045_Object%20Predictions.tif,375
-1,139.0,139.0,154.0,0.0,0.0,0.1875,0.0,0.015625,0.0,0.171875,0.3125,0.578125,0.625,0.03125,Pseudomonas_chamber_T046_Object Predictions.tif,0,46,1,412,46,b'eLshfXpPG02wQy/BGpiYxcM1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAh0Kzd',13b86cc0dfd59778113e799de6939fb3,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T046_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,5.287987647761838e-08,5.2879876e-08,-13.690474876894895,0.009713282239307322,1,5,1,22,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T046_Object%20Predictions.tif,375
-1,145.0,145.0,164.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.171875,0.25,0.515625,0.59375,0.03125,Pseudomonas_chamber_T047_Object Predictions.tif,0,47,1,412,47,b'eLshfXpPG02wQy/BGpiYx8M1BBSlpkDis1ivJDMNXBzBwgIYyiA/goorZ5RyC8QABwa48AKHM5ABjiUgDYw7OwAiMqze',a150b4ac78d5da3749d50178192326ca,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T047_Object%20Predictions.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Pseudomonas_chamber\2. Ilastik Output\3. Object Classification,Done,255,0,6.090512982837026e-08,6.090513e-08,-13.693651259356999,0.010120690473949956,4,1,2,24,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Pseudomonas_chamber/2.%20Ilastik%20Output/3.%20Object%20Classification/Pseudomonas_chamber_T047_Object%20Predictions.tif,375
